BusStopCode,RoadName,Description,Latitude,Longitude,svc,len
53251,Bishan St 11,BLK 125,1.3467882954039498,103.85199823380812,"71,54,NR1,56",4.0
53259,Bishan St 11,Opp Blk 125,1.3471159591461999,103.85199575975044,"54,56",2.0
53261,Bishan St 14,Opp Bishan Stadium,1.35285975794309,103.85179055539537,"410,53,410W",3.0
53269,Bishan St 14,Bishan Stadium,1.3533579241526499,103.8511190167485,"410,410G,53",3.0
53271,Bishan St 13,Opp Kuo Chuan Presby Sch,1.3493461110909,103.85391500001568,"410,54,56,410W",4.0
53279,Bishan St 13,Kuo Chuan Presby Sch,1.34970265350038,103.85391302825673,"410,410G,54,56",4.0
53281,Bishan St 13,Blk 169,1.3466563890215302,103.85432083296934,"410,54,56,410W",4.0
53289,Bishan St 13,Zion Bible Presby Ch,1.347206111,103.8545811,"410,410G,54,56",4.0
53291,Shunfu Rd,Shunfu Mart,1.35231394964571,103.8371139764859,"410,410G",2.0
53299,Shunfu Rd,Blk 314,1.35174011670427,103.83794546128105,"410,410W",2.0
53301,Bishan St 21,Raffles Instn,1.373456,103.82865799999999,"410,410G",2.0
53309,Bishan St 21,Opp Raffles Instn,1.3484913784344799,103.8452725001234,"410,410W",2.0
53311,Bishan St 21,Opp Bosch,1.34684500003106,103.84162388899556,"410,410G",2.0
53319,Bishan St 21,Bosch,1.34722500001495,103.8412483330228,"410,410W",2.0
53321,Sin Ming Ave,Opp Eunoia JC,1.36135,103.8402947,"162M,130,130A,410,52,162,410W",7.0
53329,Sin Ming Ave,Eunoia JC,1.3615397007915802,103.84049549859829,"162M,410G,130,410,52,162",6.0
53331,Sin Ming Ave,Bef Bright Hill Tp,1.3628547219772398,103.83701277802122,"162M,410,52,162,410W",5.0
53339,Sin Ming Ave,Opp Bright Hill Tp,1.36312998205072,103.83678361109051,"162M,410G,410,52,162",5.0
53341,Sin Ming Ave,Bright Hill Stn Exit 2,1.36355638900203,103.83394166697737,"162M,410,52,162,410W",5.0
53349,Sin Ming Ave,Bright Hill Stn Exit 1,1.3637398272719,103.83379317461136,"162M,410G,410,52,162",5.0
53351,Sin Ming Ave,Ai Tong Sch,1.3608097219847501,103.83211750001259,"162M,410,52,162,410W",5.0
53359,Sin Ming Ave,Opp Ai Tong Sch,1.36125666702141,103.83196166697408,"162M,410G,410,52,162",5.0
53361,Sin Ming Ave,Blk 454,1.35929833296604,103.83032083300759,"162M,410,52,162,410W",5.0
53369,Sin Ming Ave,Opp Blk 454,1.35947344252352,103.8301455974542,"162M,410G,410,52,162",5.0
53371,Bishan St 22,Blk 257,1.3599433334104498,103.84379568310378,"162M,13,410,NR1,52,54,88,162,410W",9.0
53379,Bishan St 22,Blk 245,1.36018670154842,103.84386020713477,"162M,410G,13,410,52,13A,54,88,162",9.0
53381,Bishan St 22,Bishan Nth Shop Mall,1.3583043282821399,103.84496212009293,"162M,13,410,NR1,52,54,88,162,410W",9.0
53389,Bishan St 22,Opp Bishan Nth Shop Mall,1.3580447373693298,103.84516933880761,"162M,410G,13,410,52,13A,54,88,162",9.0
53391,Bishan St 22,Opp Blk 203,1.3544429174453798,103.84696320325271,"162M,13,410,NR1,52,54,88,162,410W",9.0
53399,Bishan St 22,Blk 202,1.3546400282091102,103.84701632494391,"162M,410G,13,410,52,13A,54,88,162",9.0
53401,Bishan St 12,Guangyang Sec Sch,1.3454166669782002,103.85048888897714,"410,410G",2.0
53409,Bishan St 12,Blk 131,1.34534609724691,103.85126805621526,"410,410W",2.0
53419,Bishan St 12,Opp Guangyang Pr Sch,1.3463999649489298,103.84980877522956,"410,410W",2.0
53421,Bishan St 11,BLK 151A MKT,1.345658889,103.8553811,71,1.0
54009,Ang Mo Kio Ave 8,Ang Mo Kio Int,1.36968769913339,103.84856716193268,"138A,265,25,269A,135,133,166,269,136,130A,262,86,73,73T,24,130,261,138B,138,22,169",21.0
54011,Ang Mo Kio Ave 6,Blk 207,1.3656704482087498,103.84341042482096,"13,130,136,NR1,851e,88,74,852,133,851",10.0
54019,Ang Mo Kio Ave 6,Blk 307A,1.36618666697727,103.84418333302729,"13,130,136,130A,851e,13A,88,74,852,133,851",11.0
54031,Ang Mo Kio Ave 6,Opp Al-Muttaqin Mque,1.37008641040706,103.84534111753092,"162M,13,853,NR1,851e,86,853M,138B,162,138,852,851,138A",13.0
54039,Ang Mo Kio Ave 6,Bef Al-Muttaqin Mque,1.37091786093364,103.84563650364578,"162M,13,853,851e,86,853M,162,138,852,851",10.0
54041,Ang Mo Kio Ave 6,Opp Courts Ang Mo Kio,1.373558,103.844975,"162M,13,853,NR1,851e,86,853M,138B,162,138,852,851,138A",13.0
54049,Ang Mo Kio Ave 6,Courts Ang Mo Kio,1.37350472194557,103.84532571985918,"162M,13,853,851e,86,853M,162,138,852,851",10.0
54051,Ang Mo Kio Ave 6,Bef Ang Mo Kio Ave 5,1.376444,103.844638,"162M,13,853,NR1,851e,86,853M,138B,162,138,852,851,138A",13.0
54059,Ang Mo Kio Ave 6,Bef Ang Mo Kio Lib,1.3762849891494,103.84498299185915,"162M,13,853,851e,86,853M,162,138,852,851",10.0
54061,Ang Mo Kio Ave 1,Blk 244,1.3672880168817199,103.83404076959499,"132,262,165,166,169",5.0
54069,Ang Mo Kio Ave 1,Opp Blk 244,1.3669199715067601,103.83405562626137,"166,169,165,132",4.0
54071,Ang Mo Kio Ave 1,Blk 310C,1.3643366490774098,103.84490672378502,"133,71,262,136",4.0
54079,Ang Mo Kio Ave 1,OPP BLK 315,1.36389805596869,103.84585916699372,"133,71,262,136",4.0
54081,Ang Mo Kio Ave 1,TECK GHEE CT,1.3635897219993303,103.84786694396757,"133,71,262,136",4.0
54089,Ang Mo Kio Ave 1,OPP ANG MO KIO SWIM CPLX,1.36297001065247,103.8484911674186,"133,71,262,136",4.0
54091,Ang Mo Kio Ave 1,BLK 331,1.36167975047647,103.8509279979783,"133,71,262,136",4.0
54099,Ang Mo Kio Ave 1,OPP BLK 333,1.36118777797342,103.85104805596895,"133,71,262,136",4.0
54101,Ang Mo Kio Ave 1,Aft Ang Mo Kio Ave 10,1.3573209780098399,103.85465761724518,"53,853,136,135,853M,45,58,159,156,133,22,24",12.0
54109,Ang Mo Kio Ave 1,Bef Ang Mo Kio Ave 10,1.35708169204878,103.85433890252277,"53,853,136,135,853M,58,159,156,133,22,24",11.0
54161,Ang Mo Kio St 11,Opp Blk 255,1.37107664581619,103.83482933088284,265,1.0
54169,Ang Mo Kio St 11,Blk 255,1.37089833300275,103.83476694396748,"265,262",2.0
54181,Ang Mo Kio Ave 4,Mayflower Stn Exit 6,1.37053305192374,103.83653495602836,"1N,269A,CT8,652,265,262,268,269,76,71,268C",11.0
54189,Ang Mo Kio Ave 4,Mayflower Stn Exit 5,1.37046966291161,103.83679073259785,"268B,CT8,652,265,76,268,268A,71,269",9.0
54191,Ang Mo Kio Ave 4,Mayflower Stn Exit 2,1.37447193336668,103.83756404776229,"1N,269A,268C,CT8,652,76,268,71,269",9.0
54199,Ang Mo Kio Ave 4,Bef Mayflower Stn Exit 3,1.37430000000968,103.8376727779823,"268B,CT8,652,76,268,268A,71,269",8.0
54201,Ang Mo Kio Ave 4,OPP BLK 155,1.37608498575075,103.8392761423928,"1N,269A,268C,CT8,652,76,268,71,269",9.0
54209,Ang Mo Kio Ave 4,BET BLKS 152/155,1.37638119735545,103.83952322759049,"268B,CT8,652,76,268,268A,71,269",8.0
54211,Ang Mo Kio Ave 3,MAYFLOWER SEC SCH,1.36861222198461,103.83634833298528,"132,262,165,71,166,169",6.0
54219,Ang Mo Kio Ave 3,OPP MAYFLOWER SEC SCH,1.36880777071199,103.83679395921905,"132,165,71,166,169",5.0
54221,Ang Mo Kio Ave 3,Opp Ang Mo Kio Pr Sch,1.3699560800605401,103.83959341119169,"268B,132,CT8,652,265,76,268,165,268A,166,169,269",12.0
54229,Ang Mo Kio Ave 3,Ang Mo Kio Pr Sch,1.36960577947339,103.83993274827546,"1N,269A,132,CT8,652,265,76,268,165,269,166,169,268C",13.0
54231,Ang Mo Kio Ave 3,Blk 129,1.36966012463918,103.84193909880943,"268B,132,CT8,652,265,76,268,165,268A,166,169,269",12.0
54239,Ang Mo Kio Ave 3,Blk 209,1.3691860935030002,103.84332015576305,"1N,269A,132,CT8,652,265,76,268,165,269,166,169,268C",13.0
54241,Ang Mo Kio Ave 3,Blk 700B,1.3691351864327401,103.84618005827468,"853,265,76,268A,853M,165,162,133,166,269,162M,136,268,86,88,74,268B,130,132,CT8,138,169",22.0
54247,Ang Mo Kio Ave 3,Blk 322,1.36873836498602,103.84719306132868,"162M,853,86,853M,169,138B,162,138,138A",9.0
54248,Ang Mo Kio Ave 3,Blk 324,1.36875490594243,103.84661006967285,"1N,269A,130,136,130A,132,CT8,265,76,268,165,269,88,74,133,166,268C",17.0
54251,Ang Mo Kio Ave 5,Aft Grandeur 8,1.3768900283298897,103.84617199453345,"45,668",2.0
54259,Ang Mo Kio Ave 5,Opp Grandeur 8,1.3772094440158,103.84628222196814,"45,668",2.0
54261,Ang Mo Kio Ave 3,Aft Ang Mo Kio Stn Exit A,1.3694694191650802,103.8507545449557,"268B,132,CT8,76,268,165,261,25,268A,73,88,74,88B,73T",14.0
54269,Ang Mo Kio Ave 3,Opp Ang Mo Kio Stn,1.36921006543476,103.85111893571647,"1N,132,CT8,76,268,165,261,25,73,88,74,88A,268C",13.0
54271,Ang Mo Kio Ave 3,Blk 586,1.3699632678105602,103.85356664655986,"132,CT8,652,76,268,165,261,25,268A,73,88,74,88B,73T",14.0
54279,Ang Mo Kio Ave 3,Blk 427,1.36968919033429,103.85404760550173,"1N,132,CT8,652,76,268,165,261,25,73,88,74,88A",13.0
54281,Ang Mo Kio Ave 3,Blk 570,1.3694902568173999,103.85601277845505,"132,CT8,652,76,268,165,261,25,268A,73,88,74,88B,73T",14.0
54289,Ang Mo Kio Ave 3,Blk 452,1.369149,103.855987,"1N,132,CT8,652,76,268,165,261,25,73,88,74,88A",13.0
54291,Ang Mo Kio Ave 3,Blk 564,1.3691886142632401,103.85886147831552,"132,76,268,165,268A,25,668,73,74,73T,55",11.0
54299,Ang Mo Kio Ave 3,Opp Blk 565,1.3689015269781297,103.8583265688086,"132,76,268,165,668,25,73,74,55",9.0
54301,Ang Mo Kio Ave 3,Blk 5022,1.3701950053058503,103.86284675062744,"132,76,268,165,268A,25,73,74,73T,55",10.0
54309,Ang Mo Kio Ave 3,Opp Blk 5022,1.3698883530685402,103.86306604022437,"132,76,268,165,25,73,74,55",8.0
54311,Ang Mo Kio Ave 8,Blk 332,1.3614361081962498,103.85257506359629,"162M,50,853,135,262,853M,162,159,22,24",10.0
54319,Ang Mo Kio Ave 8,Opp Christ The King Ch,1.36205969144532,103.85305482306448,"162M,50,853,135,262,853M,162,159,22,24",10.0
54321,Ang Mo Kio Ave 8,Blk 354,1.3639846735446999,103.85237785571756,"162M,50,853,135,262,853M,162,159,22,24",10.0
54329,Ang Mo Kio Ave 8,Blk 420,1.36449772525141,103.85247983714416,"162M,50,853,135,262,853M,162,159,22,24",10.0
54331,Ang Mo Kio Ave 8,Blk 346,1.3671947372081297,103.85056845375877,"162M,50,853,135,262,853M,162,159,22,24",10.0
54339,Ang Mo Kio Ave 8,Blk 422,1.3678447007404,103.85057966582927,"162M,50,853,135,262,853M,162,159,22,24",10.0
54341,Ang Mo Kio Ave 8,Opp Blk 504,1.37462142095238,103.84782467173314,"50,265,159B,159",4.0
54349,Ang Mo Kio Ave 8,Blk 504,1.3747733329962701,103.84810527802902,"50,265,159,159A",4.0
54351,Ang Mo Kio Ave 5,Nanyang Poly,1.37647777885877,103.85003474200924,"72A,72,45,159B,159,50,72B",7.0
54359,Ang Mo Kio Ave 5,Blk 502,1.3761533476807901,103.8499921086812,"265,668,72,45,159,159A,50",7.0
54369,Ang Mo Kio Ind Pk 1,Opp Blk 4025,1.35874638898802,103.85588277797045,261,1.0
54371,Ang Mo Kio Ave 10,Blk 409A,1.3623830628996798,103.85568284134344,"1N,CT8,652,55B,261,45,55",7.0
54379,Ang Mo Kio Ave 10,Blk 475,1.36288998904353,103.85594804936486,"CT8,652,261,45,55",5.0
54381,Ang Mo Kio Ave 10,Blk 443,1.3657416739058998,103.85608617430735,"1N,CT8,652,55B,261,45,55",7.0
54389,Ang Mo Kio Ave 10,Blk 465,1.36638973614786,103.85660537812751,"CT8,652,261,45,55",5.0
54391,Ang Mo Kio Ave 8,Aft Ang Mo Kio Int,1.37161972202016,103.8482886110145,"50,265,159B,159",4.0
54399,Ang Mo Kio Ave 8,Bef Ang Mo Kio Stn Exit B,1.3713730230072299,103.848661116474,"50,265,159,159A",4.0
54401,Ang Mo Kio St 52,Blk 522,1.3729466814703999,103.8516353477965,"265,668",2.0
54409,Ang Mo Kio St 52,Opp Blk 522,1.3727083329713703,103.85213888899418,"265,668",2.0
54411,Ang Mo Kio St 52,Blk 527,1.37235305596731,103.8542291670297,"265,668",2.0
54419,Ang Mo Kio St 52,Opp Blk 527,1.37206167776818,103.85489094693371,"265,668",2.0
54429,Ang Mo Kio St 54,Blk 561,1.370346604537,103.85818552348591,265,1.0
54439,Ang Mo Kio St 54,Blk 549,1.37328474238491,103.85715387505564,265,1.0
54441,Ang Mo Kio St 53,Blk 507,1.3741816948901697,103.85076922983177,"265,668",2.0
54449,Ang Mo Kio St 53,Opp Blk 507,1.3746081045073,103.85088955053742,"265,668",2.0
54451,Ang Mo Kio Ave 5,Blk 643,1.3772350180851698,103.84059645206443,"269A,860,668,138,269",5.0
54459,Ang Mo Kio Ave 5,Blk 151,1.37693336122245,103.84120098441313,"860,668,860T,138B,138,138A",6.0
54461,Ang Mo Kio Ave 5,Blk 649,1.3774799714634698,103.84339938777069,"269A,860,668,138,269",5.0
54469,Ang Mo Kio Ave 5,Opp Blk 649,1.3772016702488998,103.84349683756662,"860,668,860T,138B,138,138A",6.0
54471,Ang Mo Kio Ave 5,Opp Blk 538,1.37613470846106,103.85329655992399,"72A,72,45,159B,159,50,72B",7.0
54479,Ang Mo Kio Ave 5,Blk 538,1.3757933507746598,103.853200441537,"72,45,159,159A,50",5.0
54481,Ang Mo Kio Ave 5,Ite Coll Ctrl,1.37599497932237,103.855765341723,"72A,72,88,159B,159,88B,50,72B",8.0
54489,Ang Mo Kio Ave 5,Opp Ite Coll Ctrl,1.37566138900563,103.855796667004,"72,88,159,159A,50,88A",6.0
54491,Ang Mo Kio Ave 5,Aft CTE,1.37717165299187,103.86010323265268,"72A,72,88,159,88B,50",6.0
54499,Ang Mo Kio Ave 5,Bef CTE,1.37700806651463,103.86055355422363,"72,88,159,159A,50,88A",6.0
54501,Ang Mo Kio Ave 5,Opp AMK Ind Pk 2,1.37787138898682,103.8626630559814,"72A,72,88,159,88B,50",6.0
54509,Ang Mo Kio Ave 5,Aft Blk 5000,1.37758835823729,103.86257049780347,"268,72,88,159,159A,50,88A",7.0
54511,Ang Mo Kio Ind Pk 2,Blk 5028,1.3716763822511202,103.86344756349828,"268,268A",2.0
54519,Ang Mo Kio Ind Pk 2,Opp Blk 5023,1.37121805600151,103.86373555598496,268,1.0
54521,Ang Mo Kio Ind Pk 2,Blk 5046,1.37342640743158,103.8628875061645,"268,268A",2.0
54529,Ang Mo Kio Ind Pk 2,Opp Blk 5043,1.3733597291276003,103.86303621815657,268,1.0
54531,Bishan Rd,OPP BISHAN PK,1.35839974282084,103.85132688003486,"162M,53,71,58,162,156,50,55",8.0
54539,Bishan Rd,BISHAN PK,1.3585711110320202,103.85104805599869,"162M,53,71,55B,58,162,156,50,55",9.0
54571,Ang Mo Kio Ave 10,Blk 532,1.37425472964633,103.85491933752175,"88,45,88B",3.0
54579,Ang Mo Kio Ave 10,Blk 540,1.37487817367914,103.85483080978987,"88A,88,45",3.0
54581,Ang Mo Kio Ave 10,Blk 574,1.37105833303092,103.85665833302313,"88,45,88B,668",4.0
54589,Ang Mo Kio Ave 10,Blk 555,1.3717344161354097,103.85671893941708,"265,668,88,45,88A",5.0
54591,Ang Mo Kio Ind Pk 2,Opp Blk 5060,1.3753066670003402,103.86177388902529,268,1.0
54599,Ang Mo Kio Ind Pk 2,Blk 5056,1.3748947220216599,103.86180138897764,"268,268A",2.0
54601,Ang Mo Kio Ave 10,Townsville Pr Sch,1.3594213890213098,103.85514583300495,"55,652,45,55B",4.0
54609,Ang Mo Kio Ave 10,Opp Townsville Pr Sch,1.3593577779887,103.8552925000032,"55,652,45,261",4.0
54611,Ang Mo Kio Ave 1,BLK 220,1.36489470522366,103.84057417396242,"71,262",2.0
54619,Ang Mo Kio Ave 1,OPP BLK 220,1.36467168386173,103.84050288513413,"71,262",2.0
54621,Ang Mo Kio Ave 1,BLK 223,1.36595331171712,103.83773071305599,"71,262",2.0
54629,Ang Mo Kio Ave 1,OPP BLK 223,1.3655880696456,103.83801666007231,"71,262",2.0
54631,Ang Mo Kio Ind Pk 2,Bef Ang Mo Kio Ind Pk 2A,1.37702166744619,103.86697522711313,"268,268A",2.0
54641,Ang Mo Kio Ind Pk 2,Sing Ind Cplx,1.3757396736275402,103.86460906116301,"268,268A",2.0
54651,Ang Mo Kio Ave 5,Opp Techplace 2,1.37854275740549,103.86551861831312,"72A,72,88,159,88B,50",6.0
54659,Ang Mo Kio Ave 5,Techplace 2,1.37834008020794,103.86686274044777,"268,268A,72,88,159,159A,50,88A",8.0
55009,Ang Mo Kio St 63,Ang Mo Kio Depot,1.3858983110144198,103.84757704926119,"CT8,265,268,268A,45",5.0
55011,Yio Chu Kang Rd,Bef Lentor Stn Exit 5,1.382262,103.835704,"855,163,265",3.0
55019,Yio Chu Kang Rd,Aft Lentor Stn Exit 4,1.382212,103.836047,"855,163,265,269",4.0
55021,Yio Chu Kang Rd,OPP SEASONS PK,1.3857011784031998,103.83872706499656,"1N,163,855,668,825,71",6.0
55029,Yio Chu Kang Rd,SEASONS PK,1.3856519373304599,103.83917105055716,"163,855,668,825,71",5.0
55031,Yio Chu Kang Rd,Opp NCS Hub,1.38944774212221,103.84360331162512,"163,857A,86,854,857B,857",6.0
55039,Yio Chu Kang Rd,NCS Hub,1.3891573228776002,103.84383135324572,"854,163,857,86",4.0
55041,Yio Chu Kang Rd,Opp Ue Bizhub Ctrl,1.39122406741106,103.84602799523668,"163,857A,70M,86,854,70A,857B,70,857",9.0
55049,Yio Chu Kang Rd,Ue Bizhub Ctrl,1.39110547694961,103.84659281119059,"163,70M,86,854,70,857",6.0
55051,Yio Chu Kang Rd,Opp ST Electronics,1.3923998014128,103.8489623936009,"163,857A,70M,86,854,70A,857B,70,857",9.0
55059,Yio Chu Kang Rd,ST Electronics,1.3920822654425,103.84909518015895,"163,70M,86,854,70,857",6.0
55071,Yio Chu Kang Rd,Bef Econ Medicare Ctr,1.3924627408516699,103.85261828242731,"163,857A,70M,86,854,70A,857B,70,857",9.0
55079,Yio Chu Kang Rd,Aft Econ Medicare Ctr,1.391952,103.85336600000001,"163,70M,86,854,70,857",6.0
55081,Yio Chu Kang Rd,Opp Sunrise Gdns,1.39177133420779,103.8559732827973,"163,857A,70M,86,854,70A,857B,70,857",9.0
55089,Yio Chu Kang Rd,Aft Sunrise Gdns,1.39129403706334,103.85630398734284,"163,70M,86,854,70,857",6.0
55101,Yio Chu Kang Rd,Opp Serenity Pk,1.3909401415525002,103.85967918415773,"163,70M,86,854,70A,70B,70",7.0
55109,Yio Chu Kang Rd,Serenity Pk,1.3904944727375201,103.85993348003521,"163,70M,86,854,70",5.0
55111,Ang Mo Kio Ave 5,Blk 180,1.3769555626712702,103.83777368753996,"652,860,860T,138B,138,138A",6.0
55119,Ang Mo Kio Ave 5,Blk 617,1.37728530731209,103.83784706311131,"652,860,138,269",4.0
55121,Ang Mo Kio Ave 5,Opp Blk 604,1.3794313890177399,103.83519777802984,"652,265,860,860T,138B,138,138A",7.0
55129,Ang Mo Kio Ave 5,Blk 604,1.3795530200199397,103.83549938754196,"652,265,860,138,269",5.0
55131,Ang Mo Kio Ave 4,BLK 612,1.37986282047018,103.83965970254059,"1N,CT8,76,268,668,71,268C",7.0
55139,Ang Mo Kio Ave 4,BLK 641,1.3789401161774497,103.84007487448595,"268B,CT8,76,268,668,268A,71",7.0
55141,Ang Mo Kio Ave 4,OPP BLK 622,1.38151305598601,103.83902055596756,"1N,CT8,76,268,668,71,268C",7.0
55149,Ang Mo Kio Ave 4,BLK 622,1.38147638900431,103.8392680559805,"268B,CT8,76,268,668,268A,71",7.0
55151,Ang Mo Kio Ave 9,Ang Mo Kio Comm Hosp,1.3833944010563002,103.84033124792221,"CT8,265,76,268,268C",5.0
55159,Ang Mo Kio Ave 9,Opp Ang Mo Kio Comm Hosp,1.3833620002530602,103.8406500476486,"268B,CT8,265,76,268,268A",6.0
55169,Ang Mo Kio St 61,Opp Yio Chu Kang Cc,1.3812363922609299,103.84100233602072,"269A,269",2.0
55171,Ang Mo Kio Ave 6,Castle Green,1.3857833330000002,103.8429056,"71,853,NR1,668,86,853M,825,852,851",9.0
55179,Ang Mo Kio Ave 6,Opp Castle Green,1.3859916669999999,103.84316940000001,"71,853,668,86,853M,825,852,851",8.0
55181,Ang Mo Kio Ave 6,Opp Yio Chu Kang Stn,1.38143251435794,103.84389230276943,"853,NR1,851e,668,86,853M,45,852,851",9.0
55189,Ang Mo Kio Ave 6,Yio Chu Kang Stn,1.382955556,103.844225,"853,851e,76,70M,668,86,853M,825,45,852,70,71,851",13.0
55199,Ang Mo Kio St 61,Blk 645,1.3795247679563,103.8426631996752,"269A,269",2.0
55201,Ang Mo Kio Ave 6,Aft Blk 648,1.3785911396682098,103.8443777268119,"162M,13,269A,853,NR1,851e,860,668,86,853M,45,162,852,851,269",15.0
55209,Ang Mo Kio Ave 6,Opp Blk 646,1.37863166702811,103.84468444401315,"162M,13,853,851e,860,668,86,860T,853M,45,162,852,851",13.0
55211,Ang Mo Kio St 62,Aft Ang Mo Kio Fire Stn,1.3860375946868202,103.8455676081697,268,1.0
55219,Ang Mo Kio St 62,Bef Ang Mo Kio Ave 9,1.38560725163314,103.8459306339141,"268,268A",2.0
55221,Ang Mo Kio St 64,Opp SMRT Buses AMK Depot,1.38779002795173,103.84621115886938,"70,70M,268",3.0
55229,Ang Mo Kio St 64,SMRT Buses AMK Depot,1.38851043039698,103.84591573293088,"70M,268,268A,70A,70",5.0
55231,Ang Mo Kio St 63,Opp Sbst Ang Mo Kio Depot,1.38576093943759,103.84831692135694,"265,70M,268,45,70",5.0
55239,Ang Mo Kio St 63,Sbst Ang Mo Kio Depot,1.38699777800655,103.84804111102197,"70M,268,268A,70A,70",5.0
55241,Lentor Ave,Aft Yio Chu Kang Rd,1.3893298525876299,103.84071031595587,"855,853,NR1,853M,854,852,851,857",8.0
55249,Lentor Ave,Bef Yio Chu Kang Rd,1.389369,103.841052,"853,857A,853M,854,857B,852,851,857",8.0
55251,Lentor Ave,Countryside Est,1.39093600499761,103.83885575492442,"855,853,NR1,853M,854,852,851,857",8.0
55259,Lentor Ave,Opp Countryside Est,1.391294,103.83885500000001,"855,853,857A,853M,854,857B,852,851,857",9.0
55261,Lentor Ave,Bullion Pk Condo,1.3924244439738,103.83649555600854,"855,853,NR1,853M,854,852,851,857",8.0
55269,Lentor Ave,Opp Bullion Pk Condo,1.3925290000000001,103.837048,"855,853,857A,853M,854,857B,852,851,857",9.0
55281,Lentor Ave,Aft SLE,1.3981369568725202,103.82881324249821,"965,NR1,858,969,39,85,969A",7.0
55289,Lentor Ave,LP 94,1.3984433928531497,103.82903916367646,"965,858,969,39,85,85A,965T",7.0
55301,Ang Mo Kio Ave 9,AMK Police Div HQ,1.3842516669869598,103.84445666701023,"265,268,70M,70A,45,70,268C",7.0
55309,Ang Mo Kio Ave 9,Opp AMK Police Div HQ,1.3840833329937101,103.8444474999989,"268B,265,268,70M,268A,45,70",7.0
55311,Ang Mo Kio Ave 9,Opp Yio Chu Kang Stadium,1.3843035783603799,103.84683966636786,"265,70M,70A,45,70",5.0
55319,Ang Mo Kio Ave 9,Yio Chu Kang Stadium,1.3840866986196798,103.84678260704943,"70,45,265,70M",4.0
55321,Ang Mo Kio Ave 8,Opp Nanyang Poly,1.37836333298131,103.84722527801875,72,1.0
55329,Ang Mo Kio Ave 8,Nanyang Poly,1.37901970079676,103.84722527828754,"72,72A,72B",3.0
55331,Lentor Loop,Aft Lentor Gr,1.38692246241021,103.8371410383723,825,1.0
55339,Lentor Loop,Aft Florissa Pk,1.3870822595120502,103.83711644936152,825,1.0
55341,Lentor Dr,Lentor Stn Exit 3,1.384975,103.83668399999999,825,1.0
55349,Lentor Dr,Lentor Stn Exit 5,1.38479144169995,103.8364930927339,825,1.0
55351,Lentor Rd,Opp Fudu Wk P/G,1.3897367880855,103.83696395007935,825,1.0
55361,Lentor Loop,Countryside Gdn P/G,1.38983685641152,103.83860500061256,825,1.0
55371,Lentor Loop,Aft Lentor St,1.388614367271,103.83440450730951,825,1.0
55381,Lentor Loop,Bef Bullion Pk,1.3899041699794998,103.83624640000221,825,1.0
55509,Ang Mo Kio Ave 8,Yio Chu Kang Int,1.38113241525166,103.8455558816965,"162M,13,76,70M,72A,860,860T,70A,72,162,825,70,71,72B",14.0
56011,Upp Thomson Rd,Bef adana at thomson,1.36865,103.828321,"163,980,167,855,169",5.0
56019,Upp Thomson Rd,Bef Ang Mo Kio Ave 1,1.36949553492338,103.82862910254734,"163,980,167,855,169",5.0
56021,Upp Thomson Rd,Opp Sembawang Hills Fc,1.3724285897489599,103.82842917358784,"163,980,167,652,855,169",6.0
56029,Upp Thomson Rd,Bef Sembawang Hills Fc,1.3735950000163502,103.82870000002058,"163,980,167,652,855,169",6.0
56031,Upp Thomson Rd,Bef Yio Chu Kang Rd,1.3769566670009898,103.82822527799023,"163,980,167,652,855,169",6.0
56039,Upp Thomson Rd,Aft Yio Chu Kang Rd,1.37673055602474,103.82848388900506,"163,980,167,652,855,169",6.0
56041,Upp Thomson Rd,Opp Meadows @ Peirce,1.3791616669656899,103.8275777780206,"980,167,138A,860,860T,138,169",7.0
56049,Upp Thomson Rd,Meadows @ Peirce,1.37945638898658,103.82768833298779,"980,167,860,138,169",5.0
